AMPPID,Ingredient
38138511000001102,metformin
38138611000001103,metformin
38138811000001104,grass pollen
38139211000001105,fesoterodine
38139411000001109,ciprofloxacin
38139611000001107,insulin isophane human
38139811000001106,insulin isophane human
38139811000001106,insulin soluble human
38140011000001107,insulin isophane human
38140011000001107,insulin soluble human
38140111000001108,sumatriptan
38140411000001103,azathioprine
38140611000001100,umeclidinium bromide
38140711000001109,sodium oxybate
38140811000001101,eplerenone
38141011000001103,canagliflozin
38141211000001108,isosorbide mononitrate
38141411000001107,isosorbide mononitrate
38141611000001105,metformin
38141611000001105,sitagliptin
38141811000001109,sitagliptin
38142011000001106,sitagliptin
38142211000001101,empagliflozin
38142311000001109,empagliflozin
38142511000001103,empagliflozin
38142611000001104,empagliflozin
38142811000001100,metformin
38142811000001100,linagliptin
38143311000001104,metformin
38143311000001104,linagliptin
38143611000001109,oxybutynin
38143911000001103,levetiracetam
38144111000001104,metformin
38144111000001104,saxagliptin
38144411000001109,lamotrigine
38144511000001108,lamotrigine
38144611000001107,lamotrigine
38144711000001103,lamotrigine
38145011000001101,insulin glargine
38145211000001106,insulin glargine
38145411000001105,insulin glargine
38145611000001108,lurasidone
38145811000001107,lurasidone
38146011000001105,lurasidone
38146211000001100,l-carnitine
38146311000001108,l-carnitine
38146411000001101,fenofibrate micronised
38146511000001102,fenofibrate micronised
38146611000001103,fenofibrate micronised
38146811000001104,carbomer
38146911000001109,tibolone
38147111000001109,omeprazole
38147311000001106,ethinylestradiol
38147311000001106,drospirenone
38147511000001100,bimatoprost
38147711000001105,pregabalin
38147911000001107,oxybutynin
38148111000001105,proguanil
38148111000001105,atovaquone
38148311000001107,ispaghula
38148311000001107,senna
38148511000001101,rizatriptan
38148711000001106,methylphenidate
38148911000001108,methylphenidate
38149111000001103,methylphenidate
38149311000001101,methylphenidate
38149511000001107,methylphenidate
38149711000001102,methylphenidate
38149911000001100,methylphenidate
38150311000001107,methylphenidate
38150811000001103,mercaptopurine
38151011000001100,methotrexate
38151211000001105,methotrexate
38151411000001109,methotrexate
38151611000001107,methotrexate
38152011000001108,pramipexole
38152211000001103,latanoprost
38152411000001104,morphine
38152611000001101,morphine
38152811000001102,morphine
38153111000001103,morphine
38153411000001108,morphine
38153611000001106,carbocisteine
38153811000001105,oxaliplatin
38154011000001102,sodium cromoglicate
38154211000001107,triamcinolone acetonide
38154411000001106,fluticasone
38154611000001109,rotigotine
38154811000001108,rotigotine
38155011000001103,rotigotine
38155211000001108,rotigotine
38155411000001107,gabapentin
38155611000001105,gabapentin
38155811000001109,etonogestrel
38156011000001107,nifedipine
38156111000001108,glyceryl trinitrate
38156311000001105,ketoconazole
38156511000001104,piracetam
38156711000001109,levomepromazine
38156911000001106,ethinylestradiol
38156911000001106,etonogestrel
38157011000001105,docosahexaenoic acid
38157011000001105,eicosapentaenoic acid
38157211000001100,indacaterol
38157411000001101,indacaterol
38157611000001103,alfacalcidol
38157911000001109,saxagliptin
38158111000001107,saxagliptin
38158311000001109,oxycodone
38158611000001104,oxycodone
38158811000001100,oxycodone
38159011000001101,oxycodone
38159311000001103,romosozumab
38159611000001108,trazodone
38159911000001102,trazodone
38160111000001104,oxaliplatin
38160311000001102,methylphenidate
38160811000001106,carbamazepine
38161011000001109,carbamazepine
38161211000001104,carbamazepine
38161411000001100,solifenacin
38161611000001102,solifenacin
38161811000001103,trazodone
38162111000001100,tenofovir disoproxil
38162111000001100,lamivudine
38162911000001102,phenytoin sodium
38163111000001106,phenytoin sodium
38163211000001100,clopidogrel
38163411000001101,primidone
38163511000001102,primidone
38163711000001107,ivabradine
38163911000001109,ivabradine
38164011000001107,naftidrofuryl
38164111000001108,primidone
38164311000001105,estradiol
38164511000001104,ranolazine
38164711000001109,ranolazine
38164911000001106,ranolazine
38165011000001106,trospium
38165211000001101,eletriptan
38165411000001102,fluticasone
38165411000001102,vilanterol
38165611000001104,fluticasone
38165611000001104,vilanterol
38166211000001107,ipratropium
38166411000001106,methocarbamol
38166611000001109,sulfasalazine
38166811000001108,betahistine
38167011000001104,salmeterol
38167011000001104,fluticasone
38167211000001109,salmeterol
38167211000001109,fluticasone
38167411000001108,paracetamol
38167411000001108,codeine phosphate
38167611000001106,alverine
38167811000001105,itraconazole
38168011000001103,carbidopa
38168011000001103,levodopa
38168011000001103,entacapone
38168211000001108,naloxone
38168211000001108,buprenorphine
38168411000001107,oxycodone
38168411000001107,naloxone
38168611000001105,tamsulosin
38168811000001109,oxycodone
38168811000001109,naloxone
38169011000001108,oxycodone
38169011000001108,naloxone
38169211000001103,oxycodone
38169211000001103,naloxone
38169411000001104,fexofenadine
38169611000001101,fexofenadine
38169811000001102,diltiazem
38170011000001106,diltiazem
38170211000001101,timolol
38170411000001102,testosterone
38170611000001104,insulin glargine
38170811000001100,linagliptin
38170911000001105,linagliptin
38171111000001101,paracetamol
38171111000001101,tramadol
38171311000001104,insulin degludec
38171511000001105,oxcarbazepine
38171711000001100,trimipramine
38171911000001103,trimipramine
38172311000001108,ursodeoxycholic acid
38172511000001102,agomelatine
38172911000001109,salbutamol
38173111000001100,lidocaine
38173711000001104,tamsulosin
38173711000001104,solifenacin
38173911000001102,sildenafil
38174111000001103,lacosamide
38174311000001101,lacosamide
38174511000001107,lacosamide
38174711000001102,metformin
38174711000001102,alogliptin
38174911000001100,alogliptin
38175111000001104,alogliptin
38175311000001102,alogliptin
38175511000001108,ganciclovir
38175711000001103,alprostadil
38175911000001101,podophyllotoxin
38176111000001105,anagrelide
38176311000001107,orlistat
38176511000001101,metformin
38176511000001101,dapagliflozin
38176711000001106,bromfenac
38176911000001108,eslicarbazepine
38177011000001107,azithromycin
38177211000001102,azithromycin
38177311000001105,azithromycin
38177511000001104,ondansetron
38178311000001106,erlotinib
38178511000001100,erlotinib
38178711000001105,erlotinib
38178911000001107,aciclovir
38179111000001102,tobramycin
38179311000001100,aciclovir
38186511000001108,olanzapine
38186611000001107,ibuprofen
38188811000001107,terbutaline
38189311000001109,terbutaline
38189611000001104,terbutaline
38190011000001102,terbutaline
38190111000001101,mebeverine
38190411000001106,oxybutynin
38190611000001109,oxybutynin
38190811000001108,temazepam
38191011000001106,repaglinide
38191111000001107,repaglinide
38191311000001109,repaglinide
38191611000001104,terbutaline
38191911000001105,terbutaline
38192111000001102,bimatoprost
38192211000001108,bimatoprost
38192411000001107,pramipexole
38192611000001105,pramipexole
38193211000001102,verapamil
38192811000001109,trazodone
38193011000001107,trifluoperazine
38193111000001108,medroxyprogesterone
38193911000001106,aflibercept
38194211000001104,ravulizumab
38194811000001103,citalopram
38195211000001103,citalopram
38195511000001100,citalopram
38199811000001104,venlafaxine
38210211000001109,sodium hyaluronate
38213211000001104,glyceryl trinitrate
38215611000001103,erythromycin stearate
38215911000001109,erythromycin stearate
38216311000001103,omeprazole
38216511000001109,omeprazole
38220711000001105,pramipexole
38221611000001106,polatuzumab vedotin
38222511000001104,ethosuximide
38227811000001103,atovaquone
38230211000001101,ascorbic acid
38230411000001102,ascorbic acid
38230611000001104,ascorbic acid
38230811000001100,ascorbic acid
38231111000001101,fluorouracil
38231411000001106,sodium chloride
38231411000001106,magnesium chloride
38231911000001103,colecalciferol
38232111000001106,ferrous sulfate
38232311000001108,enoxaparin
38232811000001104,mogamulizumab
38234011000001104,phenytoin sodium
38234211000001109,nicotine
38234411000001108,nicotine
38234511000001107,ritonavir
38234511000001107,lopinavir
38235911000001101,nortriptyline
38236311000001107,nortriptyline
38236511000001101,levofloxacin
38237311000001105,cinacalcet
38237511000001104,azacitidine
38237711000001109,arsenic
38238011000001108,atosiban
38238211000001103,metformin
38238711000001105,cetirizine
38239011000001103,amikacin
38239311000001100,cinacalcet
38239511000001106,midodrine
38239711000001101,erlotinib
38239911000001104,erlotinib
38240111000001106,hydrochlorothiazide
38240111000001106,lisinopril
38240411000001101,hydrochlorothiazide
38240411000001101,lisinopril
38240611000001103,baclofen
38240911000001109,baclofen
38241211000001106,baclofen
38241511000001109,baclofen
38241811000001107,loperamide
38242311000001107,treosulfan
38242511000001101,treosulfan
38242811000001103,cinacalcet
38243111000001104,acamprosate
38243211000001105,eptifibatide
38243411000001109,eptifibatide
38245511000001107,sodium valproate
38245611000001106,sodium valproate
38249911000001103,felodipine
38250111000001108,felodipine
38250211000001102,ropivacaine
38251011000001103,doxycycline
38251411000001107,benzydamine
38251611000001105,bortezomib
38259811000001105,amlodipine
38260711000001101,nystatin
38260711000001101,flucytosine
38260811000001109,nystatin
38260811000001109,flucytosine
38264011000001105,amantadine
38264611000001103,baclofen
38269311000001109,estradiol
38269811000001100,estradiol
38270011000001109,acetylcysteine
38289311000001107,vedolizumab
38289511000001101,vedolizumab
38289911000001108,vedolizumab
38290011000001100,vedolizumab
38291511000001101,brinzolamide
38291511000001101,timolol
38293511000001102,acarbose
38292611000001108,acarbose
38295411000001102,methylthioninium chloride
38299411000001104,ferrous sulfate
38300111000001107,pregabalin
38300511000001103,pregabalin
38301911000001103,azacitidine
38306911000001108,cinacalcet
38307311000001105,cinacalcet
38307711000001109,cinacalcet
38308011000001108,noradrenaline
38308311000001106,noradrenaline
38313711000001102,ethosuximide
38313811000001105,omeprazole
38317011000001105,omeprazole
38318111000001107,oxybutynin
38318711000001108,oxybutynin
38319011000001101,acitretin
38319211000001106,carbimazole
38319811000001107,carbimazole
38320211000001105,clindamycin
38321411000001100,oxcarbazepine
38322311000001103,carbimazole
38322711000001104,clindamycin
38323011000001105,dapsone
38323711000001107,mebeverine
38326211000001107,acitretin
38326911000001103,oxcarbazepine
38335911000001107,gestodene
38335911000001107,ethinylestradiol
38336211000001109,vancomycin
38336511000001107,vancomycin
38336711000001102,aciclovir
38336911000001100,clobazam
38337111000001100,clobazam
38337311000001103,diclofenac sodium
38337911000001102,teicoplanin
38338211000001105,teicoplanin
38338711000001103,teicoplanin
38339011000001105,teicoplanin
38340311000001100,gestodene
38340311000001100,ethinylestradiol
38347811000001108,chloroprocaine
38348811000001107,indapamide
38349211000001101,neomycin
38350411000001105,tamsulosin
38350411000001105,dutasteride
38351811000001104,tamsulosin
38351811000001104,dutasteride
38354111000001109,sodium hyaluronate
38361311000001103,sodium hyaluronate
38364511000001106,adalimumab
38364611000001105,magnesium glycerophosphate
38365811000001105,sucralfate
38366111000001109,sucralfate
38366411000001104,adalimumab
38366911000001107,adalimumab
38371811000001102,alectinib
38372211000001105,ramucirumab
38372311000001102,darolutamide
38372511000001108,cinacalcet
38372711000001103,obinutuzumab
38372911000001101,gefitinib
38373511000001101,trastuzumab emtansine
